problem,num_obj,iteration,num_gens,reference_point,preferred_ranges,iRVEA_RP_R_IGD,iRVEA_Ranges_R_IGD,iRVEA_RP_R_HV,iRVEA_Ranges_R_HV,iRVEA_RP_N_Ss,iRVEA_Ranges_N_Ss,iRVEA_RP_FEs,iRVEA_Ranges_FEs
DTLZ1,5,2,100,[0.02527378 0.02805405 1.11872384 0.54006784 0.54006784],"[[0.         0.20971763]
 [0.         0.2124979 ]
 [1.11872384 1.11872384]
 [0.35562399 0.72451169]
 [0.35562399 0.72451169]]",0.8254588714536141,0.8646056451640656,,,27,1,55550,47590
DTLZ1,5,3,100,"[2.13485994e-03 1.51371422e-05 7.54872071e-01 0.00000000e+00
 1.88718018e-01]","[[0.         0.11336147]
 [0.         0.11124175]
 [0.64364546 0.86609868]
 [0.         0.11122661]
 [0.0774914  0.29994463]]",0.7074369212503813,0.7607409708350213,,,130,118,57420,63800
DTLZ1,5,4,100,[0.         0.         0.0969551  0.29086529 0.0969551 ],"[[0.         0.04890765]
 [0.         0.04890765]
 [0.04804745 0.14586274]
 [0.24195765 0.33977294]
 [0.04804745 0.14586274]]",0.7611940568978232,0.7926919381088017,,,129,152,51690,61170
DTLZ1,5,5,100,[0.         0.         0.25694644 0.         0.02050849],"[[0.         0.        ]
 [0.         0.        ]
 [0.19864229 0.3152506 ]
 [0.         0.        ]
 [0.         0.07881265]]",0.5964734650745338,0.5989949340153811,,,124,108,54640,69230
DTLZ1,5,6,100,[0.         0.         0.25694644 0.         0.02050849],"[[0.         0.        ]
 [0.         0.        ]
 [0.19864229 0.3152506 ]
 [0.         0.        ]
 [0.         0.07881265]]",0.5965352560623348,0.5990456132130433,,,127,135,66000,80100
DTLZ1,5,7,100,[0.         0.         0.25961742 0.         0.02317947],"[[0.         0.        ]
 [0.         0.        ]
 [0.20398424 0.3152506 ]
 [0.         0.        ]
 [0.         0.07881265]]",0.623722711388984,0.6270208841245191,,,127,150,66000,82130
DTLZ2,5,1,100,"[2.92934494e-17 2.05908341e-17 3.54450154e-17 9.81557998e-01
 2.55116241e-01]","[[0.         0.19365123]
 [0.         0.19365123]
 [0.         0.19365123]
 [0.78790677 1.17520923]
 [0.06146501 0.44876747]]",0.08805614782113423,0.17779386346024592,,,112,97,56290,54820
DTLZ2,5,2,100,"[1.94817419e-34 0.00000000e+00 9.17176188e-01 3.05725396e-01
 3.05725396e-01]","[[0.         0.17032808]
 [0.         0.17032808]
 [0.74684811 1.08750427]
 [0.13539732 0.47605348]
 [0.13539732 0.47605348]]",0.014259229180011266,0.11156497567086866,,,125,127,50710,52530
DTLZ2,5,3,100,"[1.94817419e-34 0.00000000e+00 8.46502998e-01 0.00000000e+00
 5.64335332e-01]","[[0.         0.26843837]
 [0.         0.26843837]
 [0.57806463 1.11494137]
 [0.         0.26843837]
 [0.29589696 0.8327737 ]]",0.03220342384821763,0.16345129111566503,,,119,129,59420,66420
DTLZ2,5,4,100,"[1.94817419e-34 0.00000000e+00 8.34438639e-01 5.56292426e-01
 0.00000000e+00]","[[0.         0.26529346]
 [0.         0.26529346]
 [0.56914518 1.0997321 ]
 [0.29099897 0.82158589]
 [0.         0.26529346]]",0.032172006460541754,0.14396998683978873,,,121,143,51580,61810
DTLZ2,5,5,100,[0.         0.         0.90302325 0.299387   0.299387  ],"[[0.         0.        ]
 [0.         0.        ]
 [0.90059212 0.90545438]
 [0.29695586 0.30181813]
 [0.29695586 0.30181813]]",0.014237885099275083,0.09554557957935793,,,111,22,55460,22600
DTLZ2,5,6,100,[0.         0.         0.90372902 0.30009277 0.30009277],"[[0.         0.        ]
 [0.         0.        ]
 [0.90200367 0.90545438]
 [0.29836741 0.30181813]
 [0.29836741 0.30181813]]",0.011976461675805017,0.09701298943134933,,,117,35,66000,77470
DTLZ2,5,7,100,[0.         0.         0.90371937 0.30027503 0.30027503],"[[0.         0.        ]
 [0.         0.        ]
 [0.90227222 0.90516651]
 [0.29882788 0.30172217]
 [0.29882788 0.30172217]]",0.012626282922417029,0.09735873827559129,,,122,32,66000,81320
DTLZ3,5,1,100,"[6.83970790e-16 7.78890630e-16 1.00720402e-15 5.94902668e-16
 1.17008675e+00]","[[0.00000000e+00 1.55900724e-15]
 [0.00000000e+00 1.65392708e-15]
 [1.32167570e-16 1.88224047e-15]
 [0.00000000e+00 1.46993912e-15]
 [1.17008675e+00 1.17008675e+00]]",0.05669406714138261,0.07594653857907527,,,30,6,16770,5590
DTLZ3,5,2,100,"[1.89184259e-18 1.02884000e-18 1.92113431e-17 1.09016949e+00
 1.17008675e+00]","[[0.         0.19164251]
 [0.         0.19164251]
 [0.         0.19164251]
 [1.06208096 1.09016949]
 [1.17008675 1.17008675]]",0.06314872631941562,0.6006916094563555,,,47,4,31380,3040
DTLZ3,5,3,100,"[1.89184259e-18 1.02884000e-18 0.00000000e+00 1.09016949e+00
 1.17008675e+00]","[[0.         0.3715989 ]
 [0.         0.3715989 ]
 [0.         0.3715989 ]
 [1.05853908 1.09016949]
 [1.17008675 1.17008675]]",0.06084716228340841,0.6006916094563555,,,43,5,63620,3000
DTLZ3,5,4,100,"[6.70260823e-19 0.00000000e+00 0.00000000e+00 1.09016949e+00
 1.17008675e+00]","[[0.         0.38567905]
 [0.         0.38567905]
 [0.         0.38567905]
 [1.05829135 1.09016949]
 [1.17008675 1.17008675]]",0.060098032456136916,0.6006916094563555,,,106,5,66000,3000
DTLZ3,5,5,100,[0.         0.         0.         0.53807066 0.82302882],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.506225   0.56991632]
 [0.79118316 0.85487448]]",0.03720074112740565,0.36198809139810445,,,127,6,63940,3000
DTLZ3,5,6,100,[0.         0.         0.         0.55102023 0.82997137],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.54413818 0.55790228]
 [0.82308932 0.83685342]]",0.034147823676652214,0.37081465147244774,,,129,5,66000,3000
DTLZ3,5,7,100,[0.         0.         0.         0.55158914 0.82954307],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.54727042 0.55590786]
 [0.82522435 0.83386179]]",0.03332555706979054,0.3717188472687836,,,130,6,66000,3000
DTLZ4,5,1,100,"[2.46158263e-18 3.43395707e-01 1.53652275e-58 6.86791413e-01
 6.86791413e-01]","[[0.         0.36708743]
 [0.         0.71048314]
 [0.         0.36708743]
 [0.31970398 1.05387884]
 [0.31970398 1.05387884]]",0.03062595888848656,0.14503302113184918,,,126,135,61350,63280
DTLZ4,5,2,100,"[1.39652804e-33 1.30427457e-52 1.53652275e-58 2.44464426e-01
 9.77857704e-01]","[[0.         0.17442525]
 [0.         0.17442525]
 [0.         0.17442525]
 [0.07003918 0.41888968]
 [0.80343245 1.15228295]]",0.07870368110892773,0.16726871924255338,,,101,123,61000,64500
DTLZ4,5,3,100,"[1.39652804e-33 1.30427457e-52 1.53652275e-58 8.41952487e-01
 5.61301658e-01]","[[0.         0.20001031]
 [0.         0.20001031]
 [0.         0.20001031]
 [0.64194218 1.0419628 ]
 [0.36129135 0.76131197]]",0.032243553750684696,0.05609725083763181,,,123,133,60550,64550
DTLZ4,5,4,100,"[2.01576854e-34 1.30427457e-52 1.53652275e-58 9.75098645e-01
 2.43774661e-01]","[[0.         0.20430579]
 [0.         0.20430579]
 [0.         0.20430579]
 [0.77079286 1.13366203]
 [0.03946887 0.44808045]]",0.07894334283118301,0.16726871924074677,,,109,125,60650,70020
DTLZ4,5,5,100,[0.         0.         0.         0.8326825  0.55511862],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.83267337 0.83269163]
 [0.55510949 0.55512776]]",0.03224706331234859,0.032133401515662234,,,121,7,61270,4720
DTLZ4,5,6,100,[0.         0.         0.         0.83204477 0.5545788 ],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.83169164 0.83239791]
 [0.55422567 0.55493194]]",0.032330650349718784,0.03187324829134242,,,124,58,66000,24920
DTLZ4,5,7,100,[0.         0.         0.         0.83193887 0.55448894],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.83152794 0.8323498 ]
 [0.554078   0.55489987]]",0.03231413796888745,0.03179860465610584,,,121,65,66000,80140
DTLZ1,6,1,100,[0.52636817 0.43836797 0.59093579 0.04525247 1.11009388 0.24409182],"[[0.         1.0069719 ]
 [0.         1.19444819]
 [0.         1.13198111]
 [0.         1.03636691]
 [1.11009388 1.11009388]
 [0.         1.00478495]]",0.7800448042432759,0.9999768198246316,,,31,98,69816,71856
DTLZ1,6,2,100,[0.07157573 0.03653115 0.02737952 0.00186088 0.43785009 1.00478495],"[[0.         0.34392659]
 [0.         0.30888201]
 [0.         0.29973037]
 [0.         0.27421174]
 [0.16549923 0.71020094]
 [1.00478495 1.00478495]]",0.6446348327679677,0.6449868001505874,,,63,20,35436,77628
DTLZ1,6,3,100,[0.02284663 0.0015329  0.01529827 0.         1.11009388 0.49122739],"[[0.         0.31275404]
 [0.         0.29144031]
 [0.         0.30520568]
 [0.         0.28990741]
 [1.11009388 1.11009388]
 [0.20131998 0.7811348 ]]",0.8054180378080739,0.8623288759196053,,,126,5,64296,79176
DTLZ1,6,4,100,"[3.57337443e-04 0.00000000e+00 4.55583937e-04 0.00000000e+00
 2.06907944e-01 7.09176023e-01]","[[0.         0.10083164]
 [0.         0.10047431]
 [0.         0.10092989]
 [0.         0.10047431]
 [0.10643364 0.30738225]
 [0.60870172 0.80965033]]",0.6006818003883032,0.649745379170105,,,131,123,60108,69972
DTLZ1,6,5,100,[0.         0.         0.         0.         0.18807134 0.10613929],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.13034654 0.24579615]
 [0.04841449 0.1638641 ]]",0.8358309384660423,0.8145834527826932,,,131,63,67008,81288
DTLZ1,6,6,100,[0.         0.         0.         0.         0.18850354 0.10851762],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.13704931 0.23995778]
 [0.05706338 0.15997186]]",0.844216381310187,0.8105225017760083,,,131,118,79200,99168
DTLZ1,6,7,100,[0.         0.         0.         0.         0.18455414 0.10554282],"[[0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.         0.        ]
 [0.13207432 0.23703395]
 [0.05306301 0.15802263]]",0.8430703443679748,0.8095386881232756,,,131,131,79200,103128
DTLZ2,6,1,100,"[1.58285546e-17 0.00000000e+00 3.44114755e-17 1.56063089e-17
 1.18387737e-17 1.01590010e+00]","[[0.00000000e+00 5.92717867e-17]
 [0.00000000e+00 4.34432321e-17]
 [0.00000000e+00 7.78547076e-17]
 [0.00000000e+00 5.90495410e-17]
 [0.00000000e+00 5.52820058e-17]
 [1.01590010e+00 1.01590010e+00]]",0.022013574071700966,0.11605538382685338,,,112,6,60828,4356
DTLZ2,6,2,100,"[2.32937554e-35 0.00000000e+00 9.39295932e-01 3.13098644e-01
 3.13098644e-01 0.00000000e+00]","[[0.         0.19506945]
 [0.         0.19506945]
 [0.74422648 1.13436538]
 [0.11802919 0.50816809]
 [0.11802919 0.50816809]
 [0.         0.19506945]]",0.2874566778926839,0.10010371991539554,,,5,132,4356,54144
DTLZ2,6,3,100,"[2.32937554e-35 0.00000000e+00 6.79589252e-01 3.39794626e-01
 6.79589252e-01 0.00000000e+00]","[[0.         0.27222206]
 [0.         0.27222206]
 [0.40736719 0.95181131]
 [0.06757256 0.61201669]
 [0.40736719 0.95181131]
 [0.         0.27222206]]",0.8326074337390215,0.17402800991536768,,,5,150,3600,79872
DTLZ2,6,4,100,"[2.32937554e-35 0.00000000e+00 3.34874694e-01 6.69749388e-01
 6.69749388e-01 0.00000000e+00]","[[0.         0.29184978]
 [0.         0.29184978]
 [0.04302492 0.62672447]
 [0.37789961 0.96159916]
 [0.37789961 0.96159916]
 [0.         0.29184978]]",0.8326074337390211,0.15152110529559765,,,5,156,3600,82980
DTLZ2,6,5,100,[0.         0.         0.8045814  0.20118585 0.20118585 0.        ],"[[0.         0.        ]
 [0.         0.        ]
 [0.70406947 0.90509333]
 [0.10067392 0.30169778]
 [0.10067392 0.30169778]
 [0.         0.        ]]",0.048169402534266985,0.011642225065275862,,,102,128,27132,56916
DTLZ2,6,6,100,[0.         0.         0.87901743 0.27597403 0.27597403 0.        ],"[[0.         0.        ]
 [0.         0.        ]
 [0.85346976 0.90456511]
 [0.25042635 0.3015217 ]
 [0.25042635 0.3015217 ]
 [0.         0.        ]]",0.06618564577207646,0.04665166517974953,,,129,95,75420,93012
DTLZ2,6,7,100,[0.         0.         0.89779119 0.29474779 0.29474779 0.        ],"[[0.         0.        ]
 [0.         0.        ]
 [0.89101728 0.90456511]
 [0.28797387 0.3015217 ]
 [0.28797387 0.3015217 ]
 [0.         0.        ]]",0.08694505019731029,0.08624220178768956,,,123,70,79200,95196
